4.200000000000003	0.33303812689418594	0.3414299242424242	0.3498934192091827
4.3000000000000025	0.32729784574999715	0.335653409090909	0.3440832831101095
4.400000000000002	0.32452231071500315	0.33285984848484845	0.3412729606775444
4.500000000000002	0.31408175033794883	0.32234848484848483	0.33069554921007627
4.600000000000001	0.31563342503820435	0.3239109848484848	0.33226816758845323
4.700000000000001	0.3058079513325662	0.31401515151515147	0.3223064520053309
4.800000000000001	0.30030945437436857	0.3084753787878788	0.3167279102106699
4.9	0.2908195832180301	0.29891098484848483	0.30709332171370374
5.	0.29025596031406803	0.298342803030303	0.3065208381210369
5.1	0.2788458443904993	0.2868371212121212	0.2949247979390258
5.199999999999999	0.2754662767677361	0.28342803030303027	0.2914877268894509
5.299999999999999	0.2600307855683447	0.26785037878787876	0.2757749674962605
5.399999999999999	0.24910671984071636	0.2568181818181818	0.2646396350971004
5.499999999999998	0.24137468995230948	0.24900568181818178	0.25675020348579847
5.599999999999998	0.21759090043284307	0.22495265151515148	0.2324388309021762
5.6999999999999975	0.18328966215235776	0.19019886363636362	0.19724825502135235
5.799999999999997	0.14437823323765547	0.15066287878787876	0.1571056765794912
5.899999999999997	0.07621308771087781	0.07956912878787878	0.08302031182191232
5.9999999999999964	0.021323744821629426	0.022380050505050503	0.023472395004829727
6.099999999999996	0.004080684101127198	0.0042858015640273705	0.004498158492199487
6.199999999999996	0.0005012828218801983	0.00052712026908085	0.0005538960949912802
6.299999999999995	0.000018688967603144162	0.000020043223647518126	0.00002048429837138324
6.399999999999995	6.74373440929087e-7	7.231976656437087e-7	7.391089727873798e-7
